107,49,38,23,3,4
123,55,42,27,4,5
133,70,52,39,7,7
138,60,53,19,3,6
132,47,51,14,3,3
89,20,35,15,2,3
69,49,29,23,4,8
121,54,30,24,6,6
133,72,65,29,14,8
153,64,68,31,7,7
150,84,95,23,8,6
167,96,79,30,12,6
161,67,47,17,6,4
109,61,31,31,5,6
127,59,52,20,7,3
96,64,63,21,6,3
105,66,69,20,7,4
119,82,78,29,9,7
155,54,48,19,5,5
130,46,40,13,2,4
122,32,26,14,3,5
101,73,79,26,8,8
165,66,65,26,7,6
145,64,104,23,7,9
147,73,72,28,7,7
148,90,71,28,6,5
139,56,54,15,2,6
135,38,45,12,2,4
94,46,36,18,2,5
125,65,57,21,4,6
152,81,110,24,7,8
163,67,71,16,4,5
141,36,47,13,2,3
84,34,42,9,2,3
83,65,35,22,5,8
133,129,76,24,9,8
175,139,96,29,9,7
188,138,87,36,15,8
169,113,92,39,14,6
140,120,90,38,10,6
158,66,65,12,4,5
127,29,41,8,2,4
82,47,39,12,3,7
118,47,39,16,5,6
124,61,38,20,7,6
151,47,42,21,4,5
120,51,49,18,3,5
125,61,77,17,3,6
135,44,39,13,2,5
116,40,44,11,2,5
92,37,29,13,2,4
84,38,39,13,2,4
85,60,59,23,5,6
131,79,113,27,7,7
160,96,130,30,8,8
167,63,47,20,4,5
130,31,38,12,2,5
74,47,37,21,1,6
118,32,44,17,2,5
84,46,50,15,2,5
105,37,35,22,1,6
88,34,30,21,1,5
94,24,36,14,1,4
68,38,28,20,2,5
93,50,69,17,3,6
119,25,36,19,2,6
69,18,34,23,1,7
56,27,29,21,2,6
61,73,64,32,4,9
141,80,90,29,7,8
163,59,49,23,4,6
138,46,33,18,1,5
188,92,39,54,17,13
170,105,21,55,32,12
191,94,18,36,19,9
176,53,13,37,13,7
116,36,28,28,10,7
83,48,28,34,7,7
120,39,27,22,10,6
106,52,26,16,10,5
97,62,28,25,14,6
120,51,25,23,9,6
127,66,30,26,13,6
152,46,26,18,13,5
104,25,27,19,11,7
76,34,29,19,9,3
94,69,29,35,13,10
156,79,15,46,20,13
169,112,29,28,22,10
207,89,34,35,19,10
179,149,17,40,33,14
226,73,26,20,17,5
122,57,17,30,17,7
132,41,29,24,9,4
114,35,28,22,10,3
95,79,34,26,13,7
154,45,30,12,8,4
89,26,29,21,6,3
69,52,30,22,14,7
127,57,26,24,7,5
141,127,31,27,13,13
230,107,47,12,9,8
201,58,37,20,7,6
140,132,30,21,6,16
236,59,31,9,5,5
124,38,34,5,7,3
75,21,30,9,6,5
64,10,26,11,4,4
55,16,28,12,6,5
61,41,29,12,8,6
121,49,30,11,8,5
126,31,27,12,5,5
95,37,28,15,9,4
111,30,28,19,7,5
92,29,30,11,6,4
84,50,34,17,8,5
112,30,32,16,8,5
84,23,27,21,3,3
76,27,31,23,6,5
95,24,33,13,3,4
80,51,22,26,14,9
134,96,33,36,28,11
184,68,45,30,14,7
159,53,37,20,7,4
141,73,46,23,12,6
163,70,27,32,6,6
157,20,36,17,6,3
73,40,33,26,3,7
117,76,25,43,15,10
166,71,27,22,4,8
159,31,25,21,4,4
88,59,42,21,10,6
134,53,39,19,8,4
100,35,21,26,5,4
80,46,37,15,8,4
107,35,32,15,6,4
73,32,43,18,5,3
79,50,42,18,6,4
115,70,35,38,13,7
155,112,42,43,17,10
189,56,46,20,7,4
128,40,31,24,5,5
92,50,31,20,11,6
105,76,37,39,18,7
157,83,61,37,16,5
156,79,61,33,10,5
147,78,51,37,12,10
155,121,60,49,16,11
182,118,34,23,6,5
157,67,42,20,8,5
144,52,38,22,8,3
86,60,55,30,8,3
117,51,43,21,5,3
93,47,35,23,6,3
101,59,19,38,9,6
140,72,35,35,11,9
163,44,39,28,4,4
113,38,37,22,5,5
110,60,19,35,6,10
169,57,44,26,5,5
143,52,45,22,4,4
 ,39,52,13,3,5
 ,23,24,19,3,3
 ,34,26,13,4,3
 ,26,33,16,3,9
 ,61,51,13,8,7
 ,55,24,19,15,6
 ,121,29,57,30,14
